2.25081	-12.9056
-4.26087	-10.9494
1.70418	-12.8631
-4.17264	-15.6073
-1.61635	-17.527
-8.11511	-11.3616
-6.21777	-13.184
-2.59191	-13.9383
-1.79079	-10.3841
-5.0246	-14.2898
-4.20152	-18.6791
-3.90819	-15.6811
-4.43249	-12.5104
-7.67994	-8.9848
-7.12395	-12.6042
-9.01577	-13.5529
-10.7497	-13.5447
-6.77786	-11.0313
-4.37974	-13.432
-4.95976	-15.1635
-4.38626	-15.8976
-7.48235	-16.0242
-6.67461	-15.2794
-6.29115	-19.371
-8.00241	-9.86873
-4.18795	-12.2408
-8.49071	-13.2806
-5.60826	-16.2528
-7.62553	-12.2982
-5.7779	-10.8441
-7.07104	-13.7681
-5.26509	-6.92052
-8.84566	-9.36415
-8.43993	-11.5358
-10.344	-8.04932
-6.38408	-14.5658
0.0197718	-4.44154
-3.87545	-8.06752
0.743542	-4.42654
3.24337	-8.50913
2.64871	-15.2592
3.27555	-7.85965
-2.49945	-11.0209
-5.66841	-11.2825
-1.10876	-14.071
-1.45259	-7.93454
-1.05035	-11.6265
-7.02611	-11.7244
-0.840192	-14.7168
-4.06463	-28.5791
-8.99349	-32.8102
-9.29718	-35.7452
-8.00602	-36.225
-5.72377	-34.592
-2.04863	-34.9153
1.80373	-28.2265
6.09223	-26.2108
4.55638	-24.9563
2.07902	-34.8314
-4.61335	-26.1939
-12.8609	-15.0056
-6.03985	-26.6871
-9.49305	-28.019
-10.7758	-25.4657
-10.2618	-25.0752
-7.04175	-29.6152
-5.16392	-28.8849
1.01494	-24.3279
7.74473	-11.6523
2.90107	-12.6328
1.25816	-11.3944
-3.40348	-8.61357
-3.75129	-11.2597
-6.48267	-10.8463
-2.35051	-14.1684
-8.93544	-17.4263
-5.33257	-12.7931
-2.34737	-14.9809
-4.95087	-9.99364
-1.70651	-12.5837
-8.93055	-27.4983
-12.864	-31.305
-13.0896	-33.7248
-14.4806	-32.749
-13.887	-31.7595
-15.8381	-32.4791
-17.3506	-35.417
-15.6031	-34.2721
-14.5979	-33.4901
-13.2285	-33.6553
-13.3262	-34.4669
-7.40921	-30.3718
-3.94026	-25.7433
-5.45116	-27.5074
-10.2239	-29.0055
-7.61186	-26.619
-8.8426	-24.6205
-6.28015	-21.4313
-7.92983	-24.0851
-2.28909	-19.8093
-2.09685	-19.6508
1.12044	-19.1779
4.95028	-25.9778
5.31279	-23.9588
6.42297	-24.3528
7.06868	-23.7444
6.22577	-17.736
-1.15686	-10.448
-3.18241	-21.4688
-4.9463	-22.3778
-5.73621	-23.3984
-2.62316	-24.141
2.75188	-25.3264
4.22515	-31.9924
1.11701	-30.4106
1.7501	-31.6493
1.0258	-29.0324
-2.85728	-24.6109
-3.31095	-14.4829
-2.81497	-18.855
-2.68095	-15.2928
-5.29668	-20.4947
-11.6168	-18.6958
-5.94763	-13.1289
-10.1475	-17.1663
-6.0916	-23.3865
-2.09804	-23.5879
0.178519	-13.1584
4.78432	-17.5068
2.85082	-24.3217
3.12549	-27.9563
1.77424	-26.5314
3.44148	-25.211
0.827016	-15.4977
-3.31447	-14.788
-8.72896	-9.61314
-13.6941	-7.78807
-14.5205	-10.1134
-14.9124	-14.7083
-15.319	-15.7356
-15.5491	-20.1794
-19.3906	-18.9324
-22.3959	-16.5413
-22.3963	-12.4113
-23.6628	-8.7593
-21.759	-7.56038
-17.5466	-7.0315
-12.2359	-9.67437
-10.2845	-14.2914
-7.9021	-20.0219
-6.76041	-22.756
-10.1106	-23.5356
-10.8227	-24.0542
0.114989	-21.0266
0.16529	-21.1067
-0.707807	-21.5237
-1.35858	-22.1641
-7.24188	-17.1481
-7.47068	-21.459
-13.4223	-21.5802
-12.7615	-22.4718
-10.9585	-24.6079
-5.23119	-26.961
3.39835	-27.7872
2.47804	-21.7667
5.33079	-18.7502
4.79198	-18.7844
-1.66525	-11.9189
0.362723	-8.10032
0.109044	-6.78704
-4.2268	-7.64532
-1.57696	-4.35747
-0.0572831	-12.2795
-1.75738	-6.6851
1.0381	-7.68564
-1.75023	-13.6707
-1.54282	-15.4131
2.49388	-19.6273
-4.23815	-25.6748
-6.16237	-23.8277
-6.81578	-27.4505
-0.0647129	-23.7637
1.9367	-17.791
2.6415	-10.536
0.506938	-11.7138
3.59454	-11.1053
6.31724	-4.92009
0.83643	-7.61997
-3.00457	-13.4754
-3.00415	-11.965
-5.74054	-12.0369
-9.3062	-8.75965
-6.54615	-6.03705
-2.9454	-10.7974
-10.8805	-9.95228
-7.27044	-22.863
-7.69092	-31.2806
-8.64188	-27.3314
-7.70428	-26.6195
-6.73534	-29.8602
-7.22065	-26.9064
-9.32562	-27.5037
-7.34656	-22.2355
-12.7666	-21.5768
-13.8849	-19.1145
-14.7124	-12.0617
-15.8699	-12.0615
-16.6842	-9.90892
-17.4494	-10.9091
-13.4416	-13.0328
-16.5866	-8.75333
-10.8573	-10.2908
-12.076	-8.78633
-9.55883	-13.3769
-9.0579	-14.1329
-0.505916	-18.6323
2.61764	-10.9759
-0.337308	-11.4371
-3.77578	-12.4843
-3.15299	-13.9444
-1.12935	-13.131
-4.25048	-13.2154
-2.9339	-6.61873
-0.914995	-8.77497
-1.43556	-6.87165
-2.52529	-9.80303
-4.65043	-5.40089
-1.7339	-7.26478
-1.32352	-4.1269
2.79097	-6.2695
-1.18161	-4.24872
-0.250994	-5.2224
-4.47931	-6.81777
2.07578	-9.55001
-1.61955	-5.66778
2.53943	-5.5744
-1.52137	-1.7828
0.377591	-5.70514
-0.742772	-6.09921
0.575093	-3.90737
-4.72909	-6.06703
-4.93692	-10.1768
-6.90258	-9.23358
-5.15856	-10.9016
-7.1446	-16.0265
-5.08604	-13.3553
-7.00833	-10.2963
-7.8341	-8.73411
-9.50041	-11.0683
-12.4003	-12.5853
-9.4873	-5.22718
-13.7681	-14.9069
-7.85635	-11.4746
-10.9094	-10.8318
-9.12631	-12.2673
-8.17893	-7.26226
-12.5447	-16.0432
-9.37895	-14.4338
-7.53906	-6.14046
-7.06513	-4.19197
-8.13274	-4.83889
-8.96858	-13.8682
-6.8679	-10.0924
-9.71071	-12.2509
-12.0817	-15.7043
-10.2	-8.58854
-12.6486	-10.0713
-5.99933	-12.6887
-11.6787	-10.4319
-6.77871	-10.8595
-5.46977	-8.3271
-5.41299	-13.1721
-1.36774	-10.0347
-7.74705	-12.1957
-0.567481	-14.4169
-7.39639	-16.9922
-9.95346	-11.7523
-9.12541	-10.7449
-13.0615	-12.6438
-5.0369	-10.3557
-9.73674	-16.9148
-6.55218	-13.4856
-8.62004	-9.70398
-11.9436	-14.5782
-6.58649	-4.7402
-2.50483	-7.87963
-9.0523	-8.94323
-6.62663	-15.7487
-5.52014	-14.1811
-7.60243	-15.678
-3.90138	-20.5668
-6.70188	-34.8997
-7.66934	-34.3192
-11.8768	-35.2284
-13.5526	-33.6444
-13.0695	-30.7304
-13.4793	-29.4047
-13.1509	-29.6012
-13.5601	-30.499
-12.9398	-30.0003
-12.6203	-29.7119
-12.6308	-29.4009
-12.3854	-30.353
-10.2606	-32.2482
-8.64032	-34.8088
-6.60689	-30.312
-6.95365	-25.6123
-6.46495	-17.4705
-14.2563	-17.9454
-20.8262	-15.0214
-21.9136	-12.3525
-20.3169	-13.8643
-24.2193	-9.90751
-23.3809	-12.4796
-17.9369	-12.6725
-16.8856	-12.3779
-12.246	-15.0084
-9.90334	-21.2766
-6.81713	-29.4482
-9.32071	-31.7044
-9.46331	-26.0378
-1.30004	-23.4366
-2.70047	-21.7381
0.197896	-26.4077
-1.77132	-27.6019
-3.15115	-28.3737
-2.53912	-30.9672
-1.78087	-29.1686
-7.04802	-29.5111
-10.0103	-28.7566
-10.6815	-29.1744
-10.7178	-29.3096
-10.9321	-29.7948
-8.65595	-30.7558
-8.85345	-29.3714
-10.8406	-21.4196
-5.59793	-16.0052
-3.46392	-15
-3.22009	-10.837
-6.40976	-11.9898
-5.05618	-24.3105
-3.66533	-28.2187
-6.40509	-28.7974
-9.18121	-30.0365
-6.83098	-31.6016
-5.05335	-32.4158
-0.921947	-32.9408
4.47443	-29.9931
0.060613	-25.1892
-1.32557	-22.6305
-0.46795	-21.2054
-1.13097	-19.1055
-0.634314	-20.9336
-0.979379	-17.2343
2.70915	-18.7905
0.586582	-13.0768
-0.645428	-14.723
2.76244	-13.7548
3.83802	-11.6586
4.57805	-9.80197
1.78148	-6.47607
-5.08054	-13.8708
-0.332915	-10.9418
-2.45581	-27.1759
-6.61971	-30.8883
-9.02776	-31.8661
-10.2661	-32.2419
-9.99134	-30.7452
-11.2015	-29.857
-10.2311	-28.7997
-11.0664	-29.4705
-10.6909	-30.8147
-10.5748	-29.2542
-10.6095	-29.4023
-9.57196	-26.6586
-7.69036	-27.8483
-8.21811	-26.9665
-8.46571	-22.38
-4.16645	-16.215
-0.886827	-11.1959
-2.16629	-7.92104
-0.948646	-11.7733
-7.26257	-10.4142
-3.68517	-10.4443
-0.0651656	-10.3053
4.41612	-17.3974
0.716895	-14.078
-2.32046	-18.4357
-4.89849	-17.21
-6.92282	-14.0179
-2.77128	-18.8543
-2.63632	-9.55845
-3.61048	-6.06138
-6.45185	-18.1133
-10.6241	-24.5578
-9.55951	-23.2817
-9.41303	-25.3404
-6.5638	-23.3701
-7.09792	-23.6563
-4.58475	-18.1173
-3.78989	-9.591
-0.246669	-9.18489
4.61395	-19.0048
6.82632	-26.3757
3.17582	-26.0229
3.61768	-28.5169
1.55775	-27.0898
0.701878	-26.159
0.413846	-26.908
0.393279	-24.4454
1.94215	-19.3989
-6.17306	-15.5518
-2.39903	-15.0467
-5.05421	-32.0947
-6.84371	-33.7599
-7.39493	-33.3163
-7.0866	-33.3745
-5.85716	-33.0024
-1.97993	-33.4916
1.30669	-29.8849
1.16069	-24.7311
0.374856	-21.7039
-0.103472	-24.7545
1.51443	-20.9671
2.67914	-13.958
-0.880053	-11.3638
-0.405012	-10.922
-3.56253	-8.86059
-3.42278	-13.9969
-7.62543	-9.70321
-6.64691	-11.9221
-5.85007	-10.8912
2.22305	-7.99567
-3.09482	-12.2793
-8.43655	-12.7585
-15.6739	-11.8951
-17.2392	-9.10681
-10.4532	-13.2183
-4.27448	-19.2371
-5.5085	-25.5854
-9.48461	-29.9677
-12.5166	-29.8893
-13.3298	-29.6191
-8.93115	-32.5134
-3.99135	-30.1407
-7.54325	-25.6514
-4.01092	-26.9905
-5.91379	-22.3952
-1.12422	-21.8859
-5.01412	-18.0567
-3.25182	-15.8211
-6.26382	-11.6591
-10.3417	-11.2809
-10.9848	-7.48746
-11.0493	-12.0902
-4.93443	-9.25232
-8.54921	-17.6612
-5.34604	-19.4493
-3.67662	-25.4098
-3.32948	-30.9063
-7.5303	-27.4068
-10.2614	-27.8512
-8.28933	-29.3558
-2.97933	-20.7963
-0.51541	-14.5561
0.254596	-26.6665
-7.04936	-19.4498
-6.77927	-19.4841
-6.79906	-15.147
-8.18152	-10.8417
-7.94306	-10.203
-4.05289	-10.9454
1.59327	-15.2727
5.37552	-7.14105
0.996685	-10.9859
-3.07408	-13.3236
-7.37025	-12.918
-4.09342	-13.9948
-6.68137	-18.1263
-1.28094	-12.0569
0.0778412	-18.3183
10.3904	-22.1966
7.44399	-26.0566
6.50881	-24.1246
3.04838	-20.2426
1.21769	-13.6319
2.97935	-15.8083
-4.70738	-9.95099
-5.16796	-21.192
-7.1927	-21.8471
-7.52058	-19.9222
-6.18674	-16.1019
-5.97144	-15.6335
-8.25725	-16.3512
-6.82748	-16.6853
-6.09446	-18.5668
-5.62722	-17.9312
